,0,1,Exist,Pred,True
3601,28053,1209,left_only,1,
3602,28056,8978,left_only,1,
3603,28060,25246,left_only,1,
3604,28071,1865,left_only,1,
3605,28076,12440,left_only,1,
3606,28078,29329,left_only,1,
3607,28098,33523,left_only,1,
3608,28099,14445,left_only,1,
3609,28101,28536,left_only,1,
3610,28115,13613,left_only,1,
3611,28116,129,both,,
3612,28116,19423,both,,
3613,28119,8148,left_only,1,
3614,28120,3641,left_only,1,
3615,28125,34053,left_only,1,
3616,28141,11026,left_only,1,
3617,28166,29449,left_only,1,
3618,28193,12306,left_only,1,
3619,28219,17876,left_only,1,
3620,28226,7016,left_only,1,
3621,28235,20594,left_only,1,
3622,28244,24471,left_only,1,
3623,28247,26,left_only,1,
3624,28248,14801,left_only,1,
3625,28254,28964,left_only,1,
3626,28257,31026,left_only,1,
3627,28277,11123,left_only,1,
3628,28297,22612,left_only,1,
3629,28299,25277,left_only,1,
3630,28303,9831,left_only,1,
3631,28309,27873,left_only,1,
3632,28318,14340,left_only,1,
3633,28328,10461,left_only,1,
3634,28347,21099,left_only,1,
3635,28358,21680,left_only,1,
3636,28369,6370,left_only,1,
3637,28370,13480,left_only,1,
3638,28397,21781,left_only,1,
3639,28398,1176,left_only,1,
3640,28405,17144,left_only,1,
3641,28408,3073,left_only,1,
3642,28427,885,both,,
3643,28427,16981,left_only,1,
3644,28447,8229,left_only,1,
3645,28451,31090,left_only,1,
3646,28456,24754,left_only,1,
3647,28469,27708,left_only,1,
3648,28476,15998,left_only,1,
3649,28477,481,left_only,1,
3650,28481,14987,left_only,1,
3651,28510,25767,left_only,1,
3652,28524,24183,left_only,1,
3653,28527,12490,left_only,1,
3654,28530,16926,left_only,1,
3655,28534,21580,left_only,1,
3656,28540,8653,left_only,1,
3657,28554,1811,left_only,1,
3658,28555,15395,left_only,1,
3659,28556,32170,left_only,1,
3660,28565,20864,left_only,1,
3661,28570,973,left_only,1,
3662,28582,25177,left_only,1,
3663,28583,6430,left_only,1,
3664,28601,30437,left_only,1,
3665,28628,34559,left_only,1,
3666,28632,170,left_only,1,
3667,28687,27609,left_only,1,
3668,28689,27596,left_only,1,
3669,28710,31871,left_only,1,
3670,28713,1199,left_only,1,
3671,28728,13808,left_only,1,
3672,28728,19368,left_only,1,
3673,28738,4734,left_only,1,
3674,28739,1675,left_only,1,
3675,28760,15891,left_only,1,
3676,28760,17712,left_only,1,
3677,28761,30491,left_only,1,
3678,28776,6279,left_only,1,
3679,28781,9992,left_only,1,
3680,28790,2227,left_only,1,
3681,28801,32869,left_only,1,
3682,28812,27279,left_only,1,
3683,28818,24068,left_only,1,
3684,28823,5070,left_only,1,
3685,28824,9137,left_only,1,
3686,28827,19939,left_only,1,
3687,28850,23559,left_only,1,
3688,28862,15670,left_only,1,
3689,28865,3451,left_only,1,
3690,28872,1757,left_only,1,
3691,28872,15102,left_only,1,
3692,28875,1025,left_only,1,
3693,28879,28676,left_only,1,
3694,28880,8508,left_only,1,
3695,28880,25223,left_only,1,
3696,28883,17347,left_only,1,
3697,28886,18624,left_only,1,
3698,28889,22411,left_only,1,
3699,28926,7801,left_only,1,
3700,28931,23821,left_only,1,
3701,28937,34282,left_only,1,
3702,28941,26105,left_only,1,
3703,28944,5256,left_only,1,
3704,28958,6114,left_only,1,
3705,28969,9959,left_only,1,
3706,28970,31231,left_only,1,
3707,28972,5136,left_only,1,
3708,28984,12886,left_only,1,
3709,28990,7300,both,,
3710,28990,28009,both,,
3711,28993,19884,left_only,1,
3712,28996,23099,left_only,1,
3713,29000,17075,left_only,1,
3714,29003,30379,left_only,1,
3715,29007,29152,left_only,1,
3716,29026,28616,left_only,1,
3717,29038,12244,left_only,1,
3718,29044,32130,left_only,1,
3719,29060,15004,left_only,1,
3720,29096,26767,left_only,1,
3721,29099,20154,left_only,1,
3722,29110,15870,left_only,1,
3723,29111,12964,left_only,1,
3724,29111,13650,left_only,1,
3725,29113,4881,left_only,1,
3726,29113,12848,left_only,1,
3727,29118,31497,left_only,1,
3728,29126,25770,left_only,1,
3729,29132,1092,left_only,1,
3730,29136,26143,left_only,1,
3731,29139,14541,left_only,1,
3732,29140,6525,left_only,1,
3733,29140,14752,left_only,1,
3734,29155,7300,both,,
3735,29155,18456,both,,
3736,29155,28009,both,,
3737,29159,4677,left_only,1,
3738,29162,32182,left_only,1,
3739,29165,13056,left_only,1,
3740,29173,17321,left_only,1,
3741,29203,12953,left_only,1,
3742,29212,21721,left_only,1,
3743,29215,26771,left_only,1,
3744,29222,27702,left_only,1,
3745,29233,10311,left_only,1,
3746,29233,22061,left_only,1,
3747,29244,11462,left_only,1,
3748,29261,28234,left_only,1,
3749,29267,29482,left_only,1,
3750,29288,18206,left_only,1,
3751,29292,20191,left_only,1,
3752,29303,5577,left_only,1,
3753,29309,22714,left_only,1,
3754,29309,31778,left_only,1,
3755,29321,26904,left_only,1,
3756,29323,13797,left_only,1,
3757,29323,17262,left_only,1,
3758,29328,26636,left_only,1,
3759,29335,21215,left_only,1,
3760,29341,29566,left_only,1,
3761,29343,29735,left_only,1,
3762,29352,12953,left_only,1,
3763,29356,14609,left_only,1,
3764,29365,19285,left_only,1,
3765,29374,16360,left_only,1,
3766,29379,20029,left_only,1,
3767,29384,20173,left_only,1,
3768,29386,27074,both,,
3769,29398,29975,left_only,1,
3770,29401,24085,left_only,1,
3771,29417,16960,left_only,1,
3772,29422,16379,left_only,1,
3773,29436,5504,left_only,1,
3774,29470,16980,both,,
3775,29483,14074,left_only,1,
3776,29483,31010,left_only,1,
3777,29487,9416,left_only,1,
3778,29490,24448,left_only,1,
3779,29497,1585,left_only,1,
3780,29500,22542,left_only,1,
3781,29513,5713,left_only,1,
3782,29516,15129,left_only,1,
3783,29522,522,left_only,1,
3784,29523,9338,left_only,1,
3785,29530,26590,left_only,1,
3786,29542,20040,left_only,1,
3787,29579,21339,left_only,1,
3788,29580,4782,left_only,1,
3789,29586,2022,left_only,1,
3790,29618,34373,left_only,1,
3791,29634,28074,left_only,1,
3792,29636,30461,left_only,1,
3793,29636,32025,left_only,1,
3794,29648,5813,left_only,1,
3795,29650,25236,left_only,1,
3796,29655,32244,left_only,1,
3797,29656,3768,left_only,1,
3798,29658,2741,left_only,1,
3799,29671,34703,left_only,1,
3800,29674,7919,left_only,1,
3801,29678,20960,left_only,1,
3802,29687,6586,left_only,1,
3803,29692,4211,left_only,1,
3804,29714,1435,left_only,1,
3805,29715,33257,left_only,1,
3806,29724,18525,left_only,1,
3807,29725,20547,left_only,1,
3808,29744,25528,left_only,1,
3809,29745,2797,left_only,1,
3810,29752,27480,left_only,1,
3811,29754,14755,left_only,1,
3812,29767,31356,left_only,1,
3813,29774,8715,both,,
3814,29776,21762,left_only,1,
3815,29778,550,left_only,1,
3816,29798,4416,left_only,1,
3817,29821,6504,left_only,1,
3818,29822,22897,left_only,1,
3819,29829,6310,left_only,1,
3820,29830,18971,left_only,1,
3821,29861,32682,left_only,1,
3822,29867,25004,left_only,1,
3823,29876,16833,both,,
3824,29882,9057,left_only,1,
3825,29889,33876,left_only,1,
3826,29906,27234,left_only,1,
3827,29907,11498,left_only,1,
3828,29916,31545,both,,
3829,29930,17951,left_only,1,
3830,29932,5711,left_only,1,
3831,29939,8373,left_only,1,
3832,29941,22755,left_only,1,
3833,29963,33167,left_only,1,
3834,29969,31151,left_only,1,
3835,29970,16180,left_only,1,
3836,29976,32956,left_only,1,
3837,29997,30340,left_only,1,
3838,29998,4490,left_only,1,
3839,30004,27560,left_only,1,
3840,30011,5732,left_only,1,
3841,30018,24506,left_only,1,
3842,30039,34172,left_only,1,
3843,30054,7401,left_only,1,
3844,30055,7726,left_only,1,
3845,30055,25624,left_only,1,
3846,30056,634,left_only,1,
3847,30061,34322,left_only,1,
3848,30066,34682,left_only,1,
3849,30067,20453,left_only,1,
3850,30072,23729,left_only,1,
3851,30089,33470,left_only,1,
3852,30090,5210,left_only,1,
3853,30090,25693,left_only,1,
3854,30094,16035,left_only,1,
3855,30095,29459,left_only,1,
3856,30105,25576,left_only,1,
3857,30115,20194,left_only,1,
3858,30134,25305,both,,
3859,30135,4457,left_only,1,
3860,30138,27400,left_only,1,
3861,30149,7910,left_only,1,
3862,30151,5569,left_only,1,
3863,30160,28333,left_only,1,
3864,30162,26862,left_only,1,
3865,30173,9605,left_only,1,
3866,30177,18842,left_only,1,
3867,30183,2838,left_only,1,
3868,30197,21156,both,,
3869,30219,4367,left_only,1,
3870,30221,3743,both,,
3871,30222,18661,left_only,1,
3872,30229,7717,left_only,1,
3873,30231,6829,left_only,1,
3874,30250,8228,left_only,1,
3875,30255,31212,left_only,1,
3876,30259,30163,left_only,1,
3877,30266,29677,left_only,1,
3878,30283,27439,left_only,1,
3879,30315,3428,left_only,1,
3880,30326,26419,left_only,1,
3881,30338,11255,left_only,1,
3882,30360,13455,left_only,1,
3883,30368,14353,left_only,1,
3884,30372,5673,left_only,1,
3885,30373,30941,left_only,1,
3886,30378,30911,left_only,1,
3887,30385,26404,left_only,1,
3888,30402,1650,left_only,1,
3889,30409,30842,left_only,1,
3890,30414,10766,both,,
3891,30421,21334,left_only,1,
3892,30421,33732,left_only,1,
3893,30425,13060,left_only,1,
3894,30428,21405,left_only,1,
3895,30431,2776,left_only,1,
3896,30434,11829,left_only,1,
3897,30435,8215,both,,
3898,30435,24872,both,,
3899,30439,34894,left_only,1,
3900,30449,31580,left_only,1,
3901,30466,31101,left_only,1,
3902,30468,24193,left_only,1,
3903,30487,29998,left_only,1,
3904,30492,2470,left_only,1,
3905,30494,7699,left_only,1,
3906,30495,3130,left_only,1,
3907,30496,18489,left_only,1,
3908,30499,17947,left_only,1,
3909,30505,10748,left_only,1,
3910,30505,13256,left_only,1,
3911,30518,33803,left_only,1,
3912,30524,18901,left_only,1,
3913,30529,27672,left_only,1,
3914,30550,19857,both,,
3915,30559,26557,left_only,1,
3916,30572,33893,left_only,1,
3917,30574,1625,left_only,1,
3918,30605,14790,left_only,1,
3919,30606,8287,both,,
3920,30610,8454,left_only,1,
3921,30610,25820,left_only,1,
3922,30616,4438,left_only,1,
3923,30617,9544,left_only,1,
3924,30626,15066,left_only,1,
3925,30634,10326,left_only,1,
3926,30636,29682,left_only,1,
3927,30637,31068,left_only,1,
3928,30657,19703,left_only,1,
3929,30660,2454,left_only,1,
3930,30662,129,both,,
3931,30662,19423,both,,
3932,30674,31206,left_only,1,
3933,30678,26712,left_only,1,
3934,30683,8267,left_only,1,
3935,30691,22944,left_only,1,
3936,30694,10896,left_only,1,
3937,30710,2106,left_only,1,
3938,30718,31686,left_only,1,
3939,30764,25439,left_only,1,
3940,30778,19006,left_only,1,
3941,30779,8640,left_only,1,
3942,30794,2544,left_only,1,
3943,30800,19415,left_only,1,
3944,30802,1325,left_only,1,
3945,30804,30510,left_only,1,
3946,30815,26305,left_only,1,
3947,30820,16694,left_only,1,
3948,30830,11582,left_only,1,
3949,30830,29276,left_only,1,
3950,30830,33360,left_only,1,
3951,30831,33505,left_only,1,
3952,30863,8361,left_only,1,
3953,30870,25115,left_only,1,
3954,30887,8112,left_only,1,
3955,30915,18146,left_only,1,
3956,30926,10684,left_only,1,
3957,30926,15391,left_only,1,
3958,30941,17247,left_only,1,
3959,30946,5474,left_only,1,
3960,30953,33973,left_only,1,
3961,30956,4958,left_only,1,
3962,30975,12122,left_only,1,
3963,30975,17621,left_only,1,
3964,30984,18447,left_only,1,
3965,30990,1942,left_only,1,
3966,31003,7859,left_only,1,
3967,31015,6007,left_only,1,
3968,31037,6344,left_only,1,
3969,31038,5831,left_only,1,
3970,31040,18305,left_only,1,
3971,31042,25567,both,,
3972,31042,29566,both,,
3973,31043,20364,left_only,1,
3974,31043,30585,left_only,1,
3975,31051,24536,left_only,1,
3976,31052,2861,left_only,1,
3977,31061,3657,left_only,1,
3978,31083,326,left_only,1,
3979,31092,16949,left_only,1,
3980,31117,11921,left_only,1,
3981,31118,24468,left_only,1,
3982,31120,32594,left_only,1,
3983,31123,5890,left_only,1,
3984,31128,13029,left_only,1,
3985,31132,17354,left_only,1,
3986,31135,28066,left_only,1,
3987,31185,12057,left_only,1,
3988,31221,12126,left_only,1,
3989,31221,30153,both,,
3990,31228,1771,left_only,1,
3991,31232,26119,left_only,1,
3992,31238,17971,left_only,1,
3993,31260,3486,left_only,1,
3994,31263,7435,left_only,1,
3995,31272,17193,left_only,1,
3996,31274,19670,left_only,1,
3997,31277,10565,left_only,1,
3998,31277,18679,left_only,1,
3999,31278,32871,left_only,1,
4000,31310,23492,left_only,1,
4001,31315,5283,left_only,1,
4002,31319,18132,left_only,1,
4003,31326,20670,both,,
4004,31326,25010,both,,
4005,31326,25024,both,,
4006,31326,27046,both,,
4007,31326,27456,both,,
4008,31330,3702,left_only,1,
4009,31356,32687,left_only,1,
4010,31365,1768,left_only,1,
4011,31374,25145,left_only,1,
4012,31389,21431,left_only,1,
4013,31395,16145,left_only,1,
4014,31398,240,left_only,1,
4015,31398,25322,left_only,1,
4016,31416,31598,left_only,1,
4017,31428,9688,left_only,1,
4018,31432,8010,left_only,1,
4019,31433,23441,left_only,1,
4020,31440,13942,left_only,1,
4021,31444,26759,left_only,1,
4022,31472,12042,left_only,1,
4023,31476,11439,left_only,1,
4024,31491,7272,left_only,1,
4025,31498,7376,left_only,1,
4026,31500,25119,left_only,1,
4027,31501,10375,left_only,1,
4028,31516,2253,left_only,1,
4029,31520,30440,left_only,1,
4030,31529,30874,left_only,1,
4031,31544,6103,left_only,1,
4032,31562,6497,both,,
4033,31574,7702,left_only,1,
4034,31594,11608,left_only,1,
4035,31597,21451,left_only,1,
4036,31600,9864,left_only,1,
4037,31604,8922,left_only,1,
4038,31610,20826,left_only,1,
4039,31611,34197,left_only,1,
4040,31624,23976,left_only,1,
4041,31644,30021,left_only,1,
4042,31653,9602,left_only,1,
4043,31655,8943,left_only,1,
4044,31663,2306,left_only,1,
4045,31665,14484,left_only,1,
4046,31676,18003,left_only,1,
4047,31679,28840,left_only,1,
4048,31686,25281,both,,
4049,31692,18668,left_only,1,
4050,31701,30458,left_only,1,
4051,31727,32576,left_only,1,
4052,31735,23426,left_only,1,
4053,31750,30834,left_only,1,
4054,31766,29464,left_only,1,
4055,31776,5875,left_only,1,
4056,31783,32658,left_only,1,
4057,31803,33663,left_only,1,
4058,31804,19460,left_only,1,
4059,31812,10251,left_only,1,
4060,31822,24999,left_only,1,
4061,31834,18404,left_only,1,
4062,31847,21087,left_only,1,
4063,31862,6597,left_only,1,
4064,31866,34319,left_only,1,
4065,31871,14500,left_only,1,
4066,31882,19587,left_only,1,
4067,31884,9571,left_only,1,
4068,31899,2969,left_only,1,
4069,31905,11215,left_only,1,
4070,31906,28708,left_only,1,
4071,31907,2476,left_only,1,
4072,31917,25087,left_only,1,
4073,31923,30409,left_only,1,
4074,31924,2803,left_only,1,
4075,31927,31421,left_only,1,
4076,31929,26602,left_only,1,
4077,31949,1655,left_only,1,
4078,31963,4380,left_only,1,
4079,31966,31896,left_only,1,
4080,31970,3214,left_only,1,
4081,31996,5606,left_only,1,
4082,31997,27732,left_only,1,
4083,32005,21133,left_only,1,
4084,32008,6058,left_only,1,
4085,32026,24454,left_only,1,
4086,32029,23619,left_only,1,
4087,32037,33823,left_only,1,
4088,32039,12089,left_only,1,
4089,32074,32146,left_only,1,
4090,32080,12005,left_only,1,
4091,32082,9809,left_only,1,
4092,32083,6372,left_only,1,
4093,32096,16312,left_only,1,
4094,32096,26975,left_only,1,
4095,32100,18168,left_only,1,
4096,32101,7161,left_only,1,
4097,32123,16972,left_only,1,
4098,32133,26778,left_only,1,
4099,32134,31050,left_only,1,
4100,32138,3346,left_only,1,
4101,32138,24283,both,,
4102,32154,33455,left_only,1,
4103,32160,11141,left_only,1,
4104,32166,16454,left_only,1,
4105,32171,25309,left_only,1,
4106,32176,7242,left_only,1,
4107,32178,5454,left_only,1,
4108,32206,143,left_only,1,
4109,32213,596,left_only,1,
4110,32214,885,both,,
4111,32214,7300,both,,
4112,32214,17099,both,,
4113,32214,18456,both,,
4114,32214,28009,both,,
4115,32215,13875,left_only,1,
4116,32239,7608,left_only,1,
4117,32251,9312,left_only,1,
4118,32252,1606,left_only,1,
4119,32255,6456,left_only,1,
4120,32262,3488,left_only,1,
4121,32271,22517,left_only,1,
4122,32271,33597,left_only,1,
4123,32280,18839,left_only,1,
4124,32280,32780,left_only,1,
4125,32285,20406,left_only,1,
4126,32295,13880,left_only,1,
4127,32304,24616,left_only,1,
4128,32304,34316,left_only,1,
4129,32316,27765,left_only,1,
4130,32336,18899,left_only,1,
4131,32336,29460,left_only,1,
4132,32342,13157,left_only,1,
4133,32348,5725,left_only,1,
4134,32354,10479,left_only,1,
4135,32355,18839,left_only,1,
4136,32355,34179,left_only,1,
4137,32369,7500,both,,
4138,32382,8272,left_only,1,
4139,32383,29922,left_only,1,
4140,32383,33639,left_only,1,
4141,32386,26438,left_only,1,
4142,32388,29590,left_only,1,
4143,32391,31800,left_only,1,
4144,32392,5074,left_only,1,
4145,32410,24710,left_only,1,
4146,32414,11894,left_only,1,
4147,32415,1607,both,,
4148,32421,19999,left_only,1,
4149,32424,6604,left_only,1,
4150,32431,8901,left_only,1,
4151,32432,30894,left_only,1,
4152,32443,11429,left_only,1,
4153,32447,24375,left_only,1,
4154,32447,34917,left_only,1,
4155,32454,5440,both,,
4156,32454,7961,left_only,1,
4157,32454,9000,both,,
4158,32454,18610,both,,
4159,32464,34860,left_only,1,
4160,32466,26693,left_only,1,
4161,32468,25360,left_only,1,
4162,32495,51,left_only,1,
4163,32500,3991,left_only,1,
4164,32509,28568,both,,
4165,32547,9217,left_only,1,
4166,32554,30983,left_only,1,
4167,32559,6289,left_only,1,
4168,32569,9948,left_only,1,
4169,32577,4353,left_only,1,
4170,32588,5772,left_only,1,
4171,32597,33474,left_only,1,
4172,32599,24561,left_only,1,
4173,32602,4484,left_only,1,
4174,32607,3366,left_only,1,
4175,32610,15886,left_only,1,
4176,32612,8311,left_only,1,
4177,32625,4256,left_only,1,
4178,32639,9713,left_only,1,
4179,32663,19713,left_only,1,
4180,32677,12691,left_only,1,
4181,32695,23394,left_only,1,
4182,32700,18532,left_only,1,
4183,32701,6317,left_only,1,
4184,32726,12935,left_only,1,
4185,32747,19423,both,,
4186,32747,32407,left_only,1,
4187,32750,12100,left_only,1,
4188,32755,26255,left_only,1,
4189,32759,33052,left_only,1,
4190,32764,32225,left_only,1,
4191,32783,25078,left_only,1,
4192,32785,15062,left_only,1,
4193,32788,23741,left_only,1,
4194,32790,21619,left_only,1,
4195,32796,25177,left_only,1,
4196,32800,27179,left_only,1,
4197,32807,2853,left_only,1,
4198,32817,16353,left_only,1,
4199,32819,24876,left_only,1,
4200,32826,22905,left_only,1,
4201,32827,20852,left_only,1,
4202,32847,23022,left_only,1,
4203,32855,28908,left_only,1,
4204,32863,11584,left_only,1,
4205,32868,9595,left_only,1,
4206,32877,14644,left_only,1,
4207,32883,31368,left_only,1,
4208,32904,9666,left_only,1,
4209,32924,3236,left_only,1,
4210,32932,7155,left_only,1,
4211,32936,14177,left_only,1,
4212,32946,9060,left_only,1,
4213,32949,20305,left_only,1,
4214,32957,3613,left_only,1,
4215,32960,22340,left_only,1,
4216,32964,9417,left_only,1,
4217,32974,17953,left_only,1,
4218,32995,34045,left_only,1,
4219,33010,28550,left_only,1,
4220,33018,26621,left_only,1,
4221,33026,17279,left_only,1,
4222,33029,11721,left_only,1,
4223,33041,6570,left_only,1,
4224,33052,33592,left_only,1,
4225,33053,12973,both,,
4226,33053,21584,both,,
4227,33067,20245,left_only,1,
4228,33075,9262,left_only,1,
4229,33075,34345,left_only,1,
4230,33076,28392,left_only,1,
4231,33078,29209,left_only,1,
4232,33093,5076,left_only,1,
4233,33102,11616,left_only,1,
4234,33105,8640,left_only,1,
4235,33108,17052,left_only,1,
4236,33139,8215,left_only,1,
4237,33154,30661,left_only,1,
4238,33155,33965,left_only,1,
4239,33159,23466,left_only,1,
4240,33166,4472,left_only,1,
4241,33179,27570,left_only,1,
4242,33181,4446,left_only,1,
4243,33184,4503,left_only,1,
4244,33192,25518,left_only,1,
4245,33198,25116,left_only,1,
4246,33217,17592,left_only,1,
4247,33245,17033,left_only,1,
4248,33246,18661,left_only,1,
4249,33248,18233,left_only,1,
4250,33255,14128,left_only,1,
4251,33257,29766,left_only,1,
4252,33268,20559,left_only,1,
4253,33269,24430,left_only,1,
4254,33280,32845,left_only,1,
4255,33299,3168,left_only,1,
4256,33306,21699,left_only,1,
4257,33328,24475,left_only,1,
4258,33336,2995,left_only,1,
4259,33345,17754,left_only,1,
4260,33349,5937,left_only,1,
4261,33352,11337,left_only,1,
4262,33366,31382,left_only,1,
4263,33375,1120,left_only,1,
4264,33379,7306,left_only,1,
4265,33382,12753,left_only,1,
4266,33385,2438,left_only,1,
4267,33387,25969,left_only,1,
4268,33388,33393,left_only,1,
4269,33392,23498,left_only,1,
4270,33403,32689,left_only,1,
4271,33405,2941,left_only,1,
4272,33425,1916,left_only,1,
4273,33428,5907,left_only,1,
4274,33436,16138,left_only,1,
4275,33452,31304,left_only,1,
4276,33455,209,left_only,1,
4277,33460,25630,left_only,1,
4278,33461,1895,left_only,1,
4279,33462,29367,left_only,1,
4280,33464,4077,left_only,1,
4281,33465,23455,left_only,1,
4282,33493,15417,left_only,1,
4283,33498,15608,left_only,1,
4284,33504,20067,left_only,1,
4285,33514,23768,left_only,1,
4286,33514,33021,left_only,1,
4287,33526,20999,left_only,1,
4288,33545,20043,left_only,1,
4289,33546,5589,left_only,1,
4290,33547,20258,left_only,1,
4291,33551,21029,left_only,1,
4292,33568,16371,left_only,1,
4293,33573,18325,left_only,1,
4294,33574,24643,left_only,1,
4295,33581,584,left_only,1,
4296,33594,26145,left_only,1,
4297,33598,11374,left_only,1,
4298,33603,30259,left_only,1,
4299,33605,26135,left_only,1,
4300,33609,26676,left_only,1,
4301,33619,33968,left_only,1,
4302,33624,6900,left_only,1,
4303,33629,9308,left_only,1,
4304,33632,3633,left_only,1,
4305,33648,25655,left_only,1,
4306,33668,19388,left_only,1,
4307,33673,32018,left_only,1,
4308,33675,25305,left_only,1,
4309,33684,1668,left_only,1,
4310,33685,18404,left_only,1,
4311,33686,6497,both,,
4312,33690,25265,left_only,1,
4313,33694,2279,left_only,1,
4314,33697,33157,left_only,1,
4315,33707,1393,left_only,1,
4316,33707,24827,left_only,1,
4317,33720,11562,left_only,1,
4318,33727,4749,left_only,1,
4319,33729,15541,left_only,1,
4320,33731,10184,left_only,1,
4321,33734,16833,both,,
4322,33736,32270,left_only,1,
4323,33737,34155,left_only,1,
4324,33745,9830,left_only,1,
4325,33746,26680,left_only,1,
4326,33747,34609,left_only,1,
4327,33751,6157,left_only,1,
4328,33763,27974,left_only,1,
4329,33763,34072,left_only,1,
4330,33781,20995,left_only,1,
4331,33785,5442,left_only,1,
4332,33786,721,left_only,1,
4333,33791,29071,left_only,1,
4334,33802,23067,left_only,1,
4335,33809,34759,left_only,1,
4336,33814,14111,both,,
4337,33814,25672,both,,
4338,33818,28335,left_only,1,
4339,33822,29647,left_only,1,
4340,33829,7760,left_only,1,
4341,33834,8178,left_only,1,
4342,33839,3843,left_only,1,
4343,33853,10525,left_only,1,
4344,33870,1025,left_only,1,
4345,33872,16202,left_only,1,
4346,33889,20879,left_only,1,
4347,33911,34651,left_only,1,
4348,33915,27271,left_only,1,
4349,33935,11584,both,,
4350,33939,7288,left_only,1,
4351,33943,27652,left_only,1,
4352,33960,33464,left_only,1,
4353,33970,14572,left_only,1,
4354,33979,14078,left_only,1,
4355,33982,25465,left_only,1,
4356,33984,26052,left_only,1,
4357,34000,556,left_only,1,
4358,34002,7503,left_only,1,
4359,34017,26945,left_only,1,
4360,34024,14905,left_only,1,
4361,34032,21091,left_only,1,
4362,34047,6160,left_only,1,
4363,34053,12457,left_only,1,
4364,34056,20627,left_only,1,
4365,34063,4843,left_only,1,
4366,34064,17783,left_only,1,
4367,34066,3386,left_only,1,
4368,34066,34507,left_only,1,
4369,34067,6497,both,,
4370,34079,4088,left_only,1,
4371,34079,6782,both,,
4372,34080,28533,left_only,1,
4373,34084,27981,left_only,1,
4374,34086,1607,left_only,1,
4375,34086,27570,left_only,1,
4376,34087,28102,left_only,1,
4377,34106,11725,left_only,1,
4378,34109,31836,left_only,1,
4379,34111,13263,left_only,1,
4380,34115,26136,left_only,1,
4381,34117,5603,left_only,1,
4382,34122,14404,left_only,1,
4383,34125,28474,left_only,1,
4384,34125,34907,left_only,1,
4385,34137,4303,left_only,1,
4386,34147,5333,left_only,1,
4387,34150,6644,left_only,1,
4388,34152,5875,left_only,1,
4389,34165,3394,both,,
4390,34189,23850,both,,
4391,34208,6601,left_only,1,
4392,34209,4878,left_only,1,
4393,34209,11564,left_only,1,
4394,34215,16190,left_only,1,
4395,34221,27443,left_only,1,
4396,34235,27499,left_only,1,
4397,34246,15822,left_only,1,
4398,34249,6118,left_only,1,
4399,34250,28383,left_only,1,
4400,34253,6145,left_only,1,
4401,34255,6474,left_only,1,
4402,34262,12232,left_only,1,
4403,34270,29615,left_only,1,
4404,34287,24502,left_only,1,
4405,34300,28728,left_only,1,
4406,34310,3680,left_only,1,
4407,34319,2149,left_only,1,
4408,34347,25056,left_only,1,
4409,34351,8789,left_only,1,
4410,34365,6475,left_only,1,
4411,34366,20550,left_only,1,
4412,34404,12570,left_only,1,
4413,34408,7130,left_only,1,
4414,34412,6745,left_only,1,
4415,34422,33436,left_only,1,
4416,34435,34822,left_only,1,
4417,34440,11835,left_only,1,
4418,34443,33065,left_only,1,
4419,34468,17374,both,,
4420,34468,29813,both,,
4421,34481,15982,left_only,1,
4422,34489,24558,left_only,1,
4423,34490,34175,left_only,1,
4424,34496,29603,left_only,1,
4425,34500,3119,left_only,1,
4426,34508,14232,left_only,1,
4427,34508,27961,left_only,1,
4428,34522,19464,left_only,1,
4429,34524,13538,left_only,1,
4430,34553,33851,left_only,1,
4431,34569,34446,left_only,1,
4432,34580,13021,left_only,1,
4433,34583,30495,left_only,1,
4434,34586,27754,left_only,1,
4435,34586,29003,left_only,1,
4436,34618,21982,left_only,1,
4437,34626,5543,left_only,1,
4438,34635,24081,left_only,1,
4439,34647,22081,left_only,1,
4440,34662,27076,left_only,1,
4441,34664,6664,left_only,1,
4442,34669,10427,left_only,1,
4443,34670,1195,left_only,1,
4444,34679,11081,left_only,1,
4445,34683,885,left_only,1,
4446,34685,832,left_only,1,
4447,34689,26540,left_only,1,
4448,34689,31907,left_only,1,
4449,34698,12895,left_only,1,
4450,34702,20311,left_only,1,
4451,34704,4570,left_only,1,
4452,34707,23850,both,,
4453,34707,24937,both,,
4454,34709,27377,left_only,1,
4455,34721,10092,left_only,1,
4456,34724,26110,left_only,1,
4457,34725,22119,left_only,1,
4458,34749,32115,left_only,1,
4459,34755,17560,left_only,1,
4460,34763,1691,left_only,1,
4461,34777,32245,left_only,1,
4462,34784,30236,left_only,1,
4463,34786,15744,left_only,1,
4464,34793,14021,left_only,1,
4465,34816,17676,left_only,1,
4466,34817,397,left_only,1,
4467,34818,2967,left_only,1,
4468,34824,16601,left_only,1,
4469,34833,16312,left_only,1,
4470,34834,6049,left_only,1,
4471,34838,281,left_only,1,
4472,34845,3766,left_only,1,
4473,34851,29191,left_only,1,
4474,34856,18224,left_only,1,
4475,34856,22453,left_only,1,
4476,34888,20245,left_only,1,
4477,34898,20375,left_only,1,
4478,34899,30143,left_only,1,
4479,34925,22125,left_only,1,
4480,812,20958,right_only,,1
4481,1296,23341,right_only,,1
4482,1419,34292,right_only,,1
4483,1492,254,right_only,,1
4484,1492,3899,right_only,,1
4485,1492,13139,right_only,,1
4486,1492,13844,right_only,,1
4487,1492,14230,right_only,,1
