0,1,Exist,Pred,True,Labels
25879,20305,left_only,1,,Pred
25892,16336,left_only,1,,Pred
25912,33655,left_only,1,,Pred
25913,4433,left_only,1,,Pred
25917,3983,left_only,1,,Pred
25919,6193,left_only,1,,Pred
25921,11531,both,1,1,Both
25932,22797,left_only,1,,Pred
25935,13553,left_only,1,,Pred
25950,10566,left_only,1,,Pred
25957,3062,left_only,1,,Pred
25961,16839,left_only,1,,Pred
25968,3833,left_only,1,,Pred
25968,21036,left_only,1,,Pred
25971,11864,left_only,1,,Pred
25987,28952,left_only,1,,Pred
25993,5137,left_only,1,,Pred
26000,19002,left_only,1,,Pred
26025,19479,left_only,1,,Pred
26032,16631,left_only,1,,Pred
26041,16617,left_only,1,,Pred
26055,29464,left_only,1,,Pred
26059,3259,left_only,1,,Pred
26075,33049,left_only,1,,Pred
26082,7963,left_only,1,,Pred
26083,29933,left_only,1,,Pred
26094,17396,left_only,1,,Pred
26095,3796,left_only,1,,Pred
26101,24810,left_only,1,,Pred
26127,33698,left_only,1,,Pred
26138,13607,left_only,1,,Pred
26141,21866,left_only,1,,Pred
26152,10094,left_only,1,,Pred
26160,31620,left_only,1,,Pred
26181,18356,left_only,1,,Pred
26183,33506,left_only,1,,Pred
26191,20994,left_only,1,,Pred
26192,9247,left_only,1,,Pred
26206,5436,left_only,1,,Pred
26218,26225,left_only,1,,Pred
26248,12677,left_only,1,,Pred
26249,9639,left_only,1,,Pred
26268,33551,left_only,1,,Pred
26276,452,left_only,1,,Pred
26288,24586,left_only,1,,Pred
26289,26564,left_only,1,,Pred
26290,17121,left_only,1,,Pred
26293,18285,left_only,1,,Pred
26295,27749,left_only,1,,Pred
26296,30219,left_only,1,,Pred
26298,16190,left_only,1,,Pred
26304,9525,left_only,1,,Pred
26304,27418,left_only,1,,Pred
26311,24500,left_only,1,,Pred
26320,28582,left_only,1,,Pred
26337,10394,left_only,1,,Pred
26342,12093,left_only,1,,Pred
26343,249,left_only,1,,Pred
26359,23117,left_only,1,,Pred
26383,13655,left_only,1,,Pred
26392,33424,left_only,1,,Pred
26395,34191,left_only,1,,Pred
26397,8899,left_only,1,,Pred
26413,21729,left_only,1,,Pred
26415,19939,left_only,1,,Pred
26424,15206,left_only,1,,Pred
26444,15311,left_only,1,,Pred
26446,11659,left_only,1,,Pred
26458,32486,left_only,1,,Pred
26464,27061,left_only,1,,Pred
26494,22044,left_only,1,,Pred
26496,27595,left_only,1,,Pred
26497,11879,left_only,1,,Pred
26503,25403,left_only,1,,Pred
26520,8369,left_only,1,,Pred
26525,25430,left_only,1,,Pred
26545,28698,left_only,1,,Pred
26548,19840,left_only,1,,Pred
26558,19256,left_only,1,,Pred
26559,19361,left_only,1,,Pred
26561,31715,both,1,1,Both
26561,34773,left_only,1,,Pred
26565,19786,left_only,1,,Pred
26575,22543,left_only,1,,Pred
26593,29675,left_only,1,,Pred
26603,33270,left_only,1,,Pred
26608,21170,left_only,1,,Pred
26609,12123,left_only,1,,Pred
26610,23392,left_only,1,,Pred
26610,29236,left_only,1,,Pred
26617,5799,left_only,1,,Pred
26617,22181,left_only,1,,Pred
26634,25128,left_only,1,,Pred
26634,30157,left_only,1,,Pred
26646,8568,left_only,1,,Pred
26652,24794,left_only,1,,Pred
26660,13935,left_only,1,,Pred
26662,3045,left_only,1,,Pred
26666,14021,left_only,1,,Pred
26667,24329,left_only,1,,Pred
26702,23536,left_only,1,,Pred
26717,30187,left_only,1,,Pred
26723,6979,left_only,1,,Pred
26728,33032,left_only,1,,Pred
26751,14127,left_only,1,,Pred
26768,2738,left_only,1,,Pred
26770,18076,left_only,1,,Pred
26772,11510,left_only,1,,Pred
26776,34801,left_only,1,,Pred
26777,12866,left_only,1,,Pred
26784,14691,left_only,1,,Pred
26791,12722,left_only,1,,Pred
26814,6045,left_only,1,,Pred
26820,27324,left_only,1,,Pred
26839,12553,left_only,1,,Pred
26849,25745,left_only,1,,Pred
26858,10987,left_only,1,,Pred
26858,22368,left_only,1,,Pred
26859,12136,left_only,1,,Pred
26872,1553,left_only,1,,Pred
26883,13394,left_only,1,,Pred
26888,8844,left_only,1,,Pred
26889,32233,left_only,1,,Pred
26900,165,left_only,1,,Pred
26904,13104,left_only,1,,Pred
26905,24896,left_only,1,,Pred
26906,7789,left_only,1,,Pred
26921,7218,left_only,1,,Pred
26922,30301,left_only,1,,Pred
26926,3119,left_only,1,,Pred
26927,33697,left_only,1,,Pred
26928,2044,left_only,1,,Pred
26936,29078,left_only,1,,Pred
26938,4576,left_only,1,,Pred
26938,16809,left_only,1,,Pred
26951,8423,left_only,1,,Pred
26952,27052,left_only,1,,Pred
26964,153,left_only,1,,Pred
26967,5637,left_only,1,,Pred
26977,27352,left_only,1,,Pred
26980,4076,left_only,1,,Pred
27010,25890,left_only,1,,Pred
27013,31337,left_only,1,,Pred
27015,4092,left_only,1,,Pred
27037,31322,left_only,1,,Pred
27040,1298,left_only,1,,Pred
27042,22225,left_only,1,,Pred
27046,4522,left_only,1,,Pred
27048,102,left_only,1,,Pred
27051,20960,left_only,1,,Pred
27062,19064,left_only,1,,Pred
27069,1582,left_only,1,,Pred
27074,21119,left_only,1,,Pred
27081,4211,left_only,1,,Pred
27091,24144,left_only,1,,Pred
27094,3246,left_only,1,,Pred
27096,4620,left_only,1,,Pred
27097,10827,left_only,1,,Pred
27117,21927,left_only,1,,Pred
27124,32669,left_only,1,,Pred
27132,8275,left_only,1,,Pred
27133,29532,left_only,1,,Pred
27133,30462,left_only,1,,Pred
27137,33159,left_only,1,,Pred
27153,23199,left_only,1,,Pred
27172,8215,both,1,1,Both
27175,17721,left_only,1,,Pred
27175,23705,left_only,1,,Pred
27179,31248,left_only,1,,Pred
27180,7455,left_only,1,,Pred
27180,19059,left_only,1,,Pred
27181,2137,left_only,1,,Pred
27182,22748,left_only,1,,Pred
27203,3154,left_only,1,,Pred
27207,28208,left_only,1,,Pred
27212,3765,left_only,1,,Pred
27218,19002,left_only,1,,Pred
27218,23222,left_only,1,,Pred
27232,7475,left_only,1,,Pred
27247,30699,left_only,1,,Pred
27251,9406,left_only,1,,Pred
27270,757,left_only,1,,Pred
27285,13275,left_only,1,,Pred
27303,13003,left_only,1,,Pred
27314,11339,left_only,1,,Pred
27324,16577,left_only,1,,Pred
27335,17364,left_only,1,,Pred
27345,20255,left_only,1,,Pred
27352,12297,left_only,1,,Pred
27367,24340,left_only,1,,Pred
27375,3202,left_only,1,,Pred
27377,18951,left_only,1,,Pred
27381,26482,left_only,1,,Pred
27381,30307,left_only,1,,Pred
27398,32419,left_only,1,,Pred
27401,14483,left_only,1,,Pred
27406,29383,left_only,1,,Pred
27409,29820,left_only,1,,Pred
27414,15685,left_only,1,,Pred
27434,29288,left_only,1,,Pred
27437,28452,left_only,1,,Pred
27448,8152,left_only,1,,Pred
27458,33045,left_only,1,,Pred
27477,10104,left_only,1,,Pred
27482,33540,left_only,1,,Pred
27496,24029,left_only,1,,Pred
27507,24831,left_only,1,,Pred
27515,13592,left_only,1,,Pred
27516,7667,left_only,1,,Pred
27517,2497,left_only,1,,Pred
27525,32097,left_only,1,,Pred
27530,25017,left_only,1,,Pred
27532,19226,left_only,1,,Pred
27533,15160,left_only,1,,Pred
27554,8505,left_only,1,,Pred
27568,8215,left_only,1,,Pred
27578,30877,left_only,1,,Pred
27579,34898,both,1,1,Both
27583,2020,left_only,1,,Pred
27586,14328,left_only,1,,Pred
27596,34290,left_only,1,,Pred
27601,33108,left_only,1,,Pred
27634,28157,left_only,1,,Pred
27646,13618,left_only,1,,Pred
27650,30980,left_only,1,,Pred
27651,18915,left_only,1,,Pred
27655,2041,left_only,1,,Pred
27660,27048,left_only,1,,Pred
27661,21894,left_only,1,,Pred
27661,26229,left_only,1,,Pred
27663,30551,left_only,1,,Pred
27667,32474,left_only,1,,Pred
27668,29924,left_only,1,,Pred
27681,32789,left_only,1,,Pred
27684,15308,left_only,1,,Pred
27687,33523,left_only,1,,Pred
27694,15704,left_only,1,,Pred
27704,23398,left_only,1,,Pred
27713,33834,left_only,1,,Pred
27720,2633,left_only,1,,Pred
27736,20865,left_only,1,,Pred
27736,31236,left_only,1,,Pred
27750,871,left_only,1,,Pred
27763,17395,left_only,1,,Pred
27764,17661,left_only,1,,Pred
27771,21572,left_only,1,,Pred
27775,16710,left_only,1,,Pred
27789,30707,left_only,1,,Pred
27790,14609,left_only,1,,Pred
27809,28118,left_only,1,,Pred
27809,32039,left_only,1,,Pred
27812,13230,left_only,1,,Pred
27852,4384,left_only,1,,Pred
27856,28200,left_only,1,,Pred
27864,27357,left_only,1,,Pred
27874,20102,left_only,1,,Pred
27875,16039,left_only,1,,Pred
27878,14791,left_only,1,,Pred
27885,210,left_only,1,,Pred
27899,537,left_only,1,,Pred
27899,18927,left_only,1,,Pred
27899,27048,left_only,1,,Pred
27904,20481,left_only,1,,Pred
27905,21021,left_only,1,,Pred
27927,733,left_only,1,,Pred
27930,13862,left_only,1,,Pred
27936,29181,left_only,1,,Pred
27941,22060,left_only,1,,Pred
27947,19055,left_only,1,,Pred
27950,32025,left_only,1,,Pred
27955,27457,left_only,1,,Pred
27965,18876,left_only,1,,Pred
27969,4789,left_only,1,,Pred
27970,17335,left_only,1,,Pred
27971,23046,left_only,1,,Pred
27973,17056,left_only,1,,Pred
27980,16052,left_only,1,,Pred
27984,824,left_only,1,,Pred
28001,16747,left_only,1,,Pred
28010,17501,left_only,1,,Pred
28040,5906,left_only,1,,Pred
28040,12139,left_only,1,,Pred
28050,17929,left_only,1,,Pred
28053,1209,left_only,1,,Pred
28056,8978,left_only,1,,Pred
28060,25246,left_only,1,,Pred
28071,1865,left_only,1,,Pred
28076,12440,left_only,1,,Pred
28078,29329,left_only,1,,Pred
28098,33523,left_only,1,,Pred
28099,14445,left_only,1,,Pred
28101,28536,left_only,1,,Pred
28115,13613,left_only,1,,Pred
28116,129,both,1,1,Both
28116,19423,both,1,1,Both
28119,8148,left_only,1,,Pred
28120,3641,left_only,1,,Pred
28125,34053,left_only,1,,Pred
28141,11026,left_only,1,,Pred
28166,29449,left_only,1,,Pred
28193,12306,left_only,1,,Pred
28219,17876,left_only,1,,Pred
28226,7016,left_only,1,,Pred
28235,20594,left_only,1,,Pred
28244,24471,left_only,1,,Pred
28247,26,left_only,1,,Pred
28248,14801,left_only,1,,Pred
28254,28964,left_only,1,,Pred
28257,31026,left_only,1,,Pred
28277,11123,left_only,1,,Pred
28297,22612,left_only,1,,Pred
28299,25277,left_only,1,,Pred
28303,9831,left_only,1,,Pred
28309,27873,left_only,1,,Pred
28318,14340,left_only,1,,Pred
28328,10461,left_only,1,,Pred
28347,21099,left_only,1,,Pred
28358,21680,left_only,1,,Pred
28369,6370,left_only,1,,Pred
28370,13480,left_only,1,,Pred
28397,21781,left_only,1,,Pred
28398,1176,left_only,1,,Pred
28405,17144,left_only,1,,Pred
28408,3073,left_only,1,,Pred
28427,885,both,1,1,Both
28427,16981,left_only,1,,Pred
28447,8229,left_only,1,,Pred
28451,31090,left_only,1,,Pred
28456,24754,left_only,1,,Pred
28469,27708,left_only,1,,Pred
28476,15998,left_only,1,,Pred
28477,481,left_only,1,,Pred
28481,14987,left_only,1,,Pred
28510,25767,left_only,1,,Pred
28524,24183,left_only,1,,Pred
28527,12490,left_only,1,,Pred
28530,16926,left_only,1,,Pred
28534,21580,left_only,1,,Pred
28540,8653,left_only,1,,Pred
28554,1811,left_only,1,,Pred
28555,15395,left_only,1,,Pred
28556,32170,left_only,1,,Pred
28565,20864,left_only,1,,Pred
28570,973,left_only,1,,Pred
28582,25177,left_only,1,,Pred
28583,6430,left_only,1,,Pred
28601,30437,left_only,1,,Pred
28628,34559,left_only,1,,Pred
28632,170,left_only,1,,Pred
28687,27609,left_only,1,,Pred
28689,27596,left_only,1,,Pred
28710,31871,left_only,1,,Pred
28713,1199,left_only,1,,Pred
28728,13808,left_only,1,,Pred
28728,19368,left_only,1,,Pred
28738,4734,left_only,1,,Pred
28739,1675,left_only,1,,Pred
28760,15891,left_only,1,,Pred
28760,17712,left_only,1,,Pred
28761,30491,left_only,1,,Pred
28776,6279,left_only,1,,Pred
28781,9992,left_only,1,,Pred
28790,2227,left_only,1,,Pred
28801,32869,left_only,1,,Pred
28812,27279,left_only,1,,Pred
28818,24068,left_only,1,,Pred
28823,5070,left_only,1,,Pred
28824,9137,left_only,1,,Pred
28827,19939,left_only,1,,Pred
28850,23559,left_only,1,,Pred
28862,15670,left_only,1,,Pred
28865,3451,left_only,1,,Pred
28872,1757,left_only,1,,Pred
28872,15102,left_only,1,,Pred
28875,1025,left_only,1,,Pred
28879,28676,left_only,1,,Pred
28880,8508,left_only,1,,Pred
28880,25223,left_only,1,,Pred
28883,17347,left_only,1,,Pred
28886,18624,left_only,1,,Pred
28889,22411,left_only,1,,Pred
28926,7801,left_only,1,,Pred
28931,23821,left_only,1,,Pred
28937,34282,left_only,1,,Pred
28941,26105,left_only,1,,Pred
28944,5256,left_only,1,,Pred
28958,6114,left_only,1,,Pred
28969,9959,left_only,1,,Pred
28970,31231,left_only,1,,Pred
28972,5136,left_only,1,,Pred
28984,12886,left_only,1,,Pred
28990,7300,both,1,1,Both
28990,28009,both,1,1,Both
28993,19884,left_only,1,,Pred
28996,23099,left_only,1,,Pred
29000,17075,left_only,1,,Pred
29003,30379,left_only,1,,Pred
29007,29152,left_only,1,,Pred
29026,28616,left_only,1,,Pred
29038,12244,left_only,1,,Pred
29044,32130,left_only,1,,Pred
29060,15004,left_only,1,,Pred
29096,26767,left_only,1,,Pred
29099,20154,left_only,1,,Pred
29110,15870,left_only,1,,Pred
29111,12964,left_only,1,,Pred
29111,13650,left_only,1,,Pred
29113,4881,left_only,1,,Pred
29113,12848,left_only,1,,Pred
29118,31497,left_only,1,,Pred
29126,25770,left_only,1,,Pred
29132,1092,left_only,1,,Pred
29136,26143,left_only,1,,Pred
29139,14541,left_only,1,,Pred
29140,6525,left_only,1,,Pred
29140,14752,left_only,1,,Pred
29155,7300,both,1,1,Both
29155,18456,both,1,1,Both
29155,28009,both,1,1,Both
29159,4677,left_only,1,,Pred
29162,32182,left_only,1,,Pred
29165,13056,left_only,1,,Pred
29173,17321,left_only,1,,Pred
29203,12953,left_only,1,,Pred
29212,21721,left_only,1,,Pred
29215,26771,left_only,1,,Pred
29222,27702,left_only,1,,Pred
29233,10311,left_only,1,,Pred
29233,22061,left_only,1,,Pred
29244,11462,left_only,1,,Pred
29261,28234,left_only,1,,Pred
29267,29482,left_only,1,,Pred
29288,18206,left_only,1,,Pred
29292,20191,left_only,1,,Pred
29303,5577,left_only,1,,Pred
29309,22714,left_only,1,,Pred
29309,31778,left_only,1,,Pred
29321,26904,left_only,1,,Pred
29323,13797,left_only,1,,Pred
29323,17262,left_only,1,,Pred
29328,26636,left_only,1,,Pred
29335,21215,left_only,1,,Pred
29341,29566,left_only,1,,Pred
29343,29735,left_only,1,,Pred
29352,12953,left_only,1,,Pred
29356,14609,left_only,1,,Pred
29365,19285,left_only,1,,Pred
29374,16360,left_only,1,,Pred
29379,20029,left_only,1,,Pred
29384,20173,left_only,1,,Pred
29386,27074,both,1,1,Both
29398,29975,left_only,1,,Pred
29401,24085,left_only,1,,Pred
29417,16960,left_only,1,,Pred
29422,16379,left_only,1,,Pred
29436,5504,left_only,1,,Pred
29470,16980,both,1,1,Both
29483,14074,left_only,1,,Pred
29483,31010,left_only,1,,Pred
29487,9416,left_only,1,,Pred
29490,24448,left_only,1,,Pred
29497,1585,left_only,1,,Pred
29500,22542,left_only,1,,Pred
29513,5713,left_only,1,,Pred
29516,15129,left_only,1,,Pred
29522,522,left_only,1,,Pred
29523,9338,left_only,1,,Pred
29530,26590,left_only,1,,Pred
29542,20040,left_only,1,,Pred
29579,21339,left_only,1,,Pred
29580,4782,left_only,1,,Pred
29586,2022,left_only,1,,Pred
29618,34373,left_only,1,,Pred
29634,28074,left_only,1,,Pred
29636,30461,left_only,1,,Pred
29636,32025,left_only,1,,Pred
29648,5813,left_only,1,,Pred
29650,25236,left_only,1,,Pred
29655,32244,left_only,1,,Pred
29656,3768,left_only,1,,Pred
29658,2741,left_only,1,,Pred
29671,34703,left_only,1,,Pred
29674,7919,left_only,1,,Pred
29678,20960,left_only,1,,Pred
29687,6586,left_only,1,,Pred
29692,4211,left_only,1,,Pred
29714,1435,left_only,1,,Pred
29715,33257,left_only,1,,Pred
29724,18525,left_only,1,,Pred
29725,20547,left_only,1,,Pred
29744,25528,left_only,1,,Pred
29745,2797,left_only,1,,Pred
29752,27480,left_only,1,,Pred
29754,14755,left_only,1,,Pred
29767,31356,left_only,1,,Pred
29774,8715,both,1,1,Both
29776,21762,left_only,1,,Pred
29778,550,left_only,1,,Pred
29798,4416,left_only,1,,Pred
29821,6504,left_only,1,,Pred
29822,22897,left_only,1,,Pred
29829,6310,left_only,1,,Pred
29830,18971,left_only,1,,Pred
29861,32682,left_only,1,,Pred
29867,25004,left_only,1,,Pred
29876,16833,both,1,1,Both
29882,9057,left_only,1,,Pred
29889,33876,left_only,1,,Pred
29906,27234,left_only,1,,Pred
29907,11498,left_only,1,,Pred
29916,31545,both,1,1,Both
29930,17951,left_only,1,,Pred
29932,5711,left_only,1,,Pred
29939,8373,left_only,1,,Pred
29941,22755,left_only,1,,Pred
29963,33167,left_only,1,,Pred
29969,31151,left_only,1,,Pred
29970,16180,left_only,1,,Pred
29976,32956,left_only,1,,Pred
29997,30340,left_only,1,,Pred
29998,4490,left_only,1,,Pred
30004,27560,left_only,1,,Pred
30011,5732,left_only,1,,Pred
30018,24506,left_only,1,,Pred
30039,34172,left_only,1,,Pred
30054,7401,left_only,1,,Pred
30055,7726,left_only,1,,Pred
30055,25624,left_only,1,,Pred
30056,634,left_only,1,,Pred
30061,34322,left_only,1,,Pred
30066,34682,left_only,1,,Pred
30067,20453,left_only,1,,Pred
30072,23729,left_only,1,,Pred
30089,33470,left_only,1,,Pred
30090,5210,left_only,1,,Pred
30090,25693,left_only,1,,Pred
30094,16035,left_only,1,,Pred
30095,29459,left_only,1,,Pred
30105,25576,left_only,1,,Pred
30115,20194,left_only,1,,Pred
30134,25305,both,1,1,Both
30135,4457,left_only,1,,Pred
30138,27400,left_only,1,,Pred
30149,7910,left_only,1,,Pred
30151,5569,left_only,1,,Pred
30160,28333,left_only,1,,Pred
30162,26862,left_only,1,,Pred
30173,9605,left_only,1,,Pred
30177,18842,left_only,1,,Pred
30183,2838,left_only,1,,Pred
30197,21156,both,1,1,Both
30219,4367,left_only,1,,Pred
30221,3743,both,1,1,Both
30222,18661,left_only,1,,Pred
30229,7717,left_only,1,,Pred
30231,6829,left_only,1,,Pred
30250,8228,left_only,1,,Pred
30255,31212,left_only,1,,Pred
30259,30163,left_only,1,,Pred
30266,29677,left_only,1,,Pred
30283,27439,left_only,1,,Pred
30315,3428,left_only,1,,Pred
30326,26419,left_only,1,,Pred
30338,11255,left_only,1,,Pred
30360,13455,left_only,1,,Pred
30368,14353,left_only,1,,Pred
30372,5673,left_only,1,,Pred
30373,30941,left_only,1,,Pred
30378,30911,left_only,1,,Pred
30385,26404,left_only,1,,Pred
30402,1650,left_only,1,,Pred
30409,30842,left_only,1,,Pred
30414,10766,both,1,1,Both
30421,21334,left_only,1,,Pred
30421,33732,left_only,1,,Pred
30425,13060,left_only,1,,Pred
30428,21405,left_only,1,,Pred
30431,2776,left_only,1,,Pred
30434,11829,left_only,1,,Pred
30435,8215,both,1,1,Both
30435,24872,both,1,1,Both
30439,34894,left_only,1,,Pred
30449,31580,left_only,1,,Pred
30466,31101,left_only,1,,Pred
30468,24193,left_only,1,,Pred
30487,29998,left_only,1,,Pred
30492,2470,left_only,1,,Pred
30494,7699,left_only,1,,Pred
30495,3130,left_only,1,,Pred
30496,18489,left_only,1,,Pred
30499,17947,left_only,1,,Pred
30505,10748,left_only,1,,Pred
30505,13256,left_only,1,,Pred
30518,33803,left_only,1,,Pred
30524,18901,left_only,1,,Pred
30529,27672,left_only,1,,Pred
30550,19857,both,1,1,Both
30559,26557,left_only,1,,Pred
30572,33893,left_only,1,,Pred
30574,1625,left_only,1,,Pred
30605,14790,left_only,1,,Pred
30606,8287,both,1,1,Both
30610,8454,left_only,1,,Pred
30610,25820,left_only,1,,Pred
30616,4438,left_only,1,,Pred
30617,9544,left_only,1,,Pred
30626,15066,left_only,1,,Pred
30634,10326,left_only,1,,Pred
30636,29682,left_only,1,,Pred
30637,31068,left_only,1,,Pred
30657,19703,left_only,1,,Pred
30660,2454,left_only,1,,Pred
30662,129,both,1,1,Both
30662,19423,both,1,1,Both
30674,31206,left_only,1,,Pred
30678,26712,left_only,1,,Pred
30683,8267,left_only,1,,Pred
30691,22944,left_only,1,,Pred
30694,10896,left_only,1,,Pred
30710,2106,left_only,1,,Pred
30718,31686,left_only,1,,Pred
30764,25439,left_only,1,,Pred
30778,19006,left_only,1,,Pred
30779,8640,left_only,1,,Pred
30794,2544,left_only,1,,Pred
30800,19415,left_only,1,,Pred
30802,1325,left_only,1,,Pred
30804,30510,left_only,1,,Pred
30815,26305,left_only,1,,Pred
30820,16694,left_only,1,,Pred
30830,11582,left_only,1,,Pred
30830,29276,left_only,1,,Pred
30830,33360,left_only,1,,Pred
30831,33505,left_only,1,,Pred
30863,8361,left_only,1,,Pred
30870,25115,left_only,1,,Pred
30887,8112,left_only,1,,Pred
30915,18146,left_only,1,,Pred
30926,10684,left_only,1,,Pred
30926,15391,left_only,1,,Pred
30941,17247,left_only,1,,Pred
30946,5474,left_only,1,,Pred
30953,33973,left_only,1,,Pred
30956,4958,left_only,1,,Pred
30975,12122,left_only,1,,Pred
30975,17621,left_only,1,,Pred
30984,18447,left_only,1,,Pred
30990,1942,left_only,1,,Pred
31003,7859,left_only,1,,Pred
31015,6007,left_only,1,,Pred
31037,6344,left_only,1,,Pred
31038,5831,left_only,1,,Pred
31040,18305,left_only,1,,Pred
31042,25567,both,1,1,Both
31042,29566,both,1,1,Both
31043,20364,left_only,1,,Pred
31043,30585,left_only,1,,Pred
31051,24536,left_only,1,,Pred
31052,2861,left_only,1,,Pred
31061,3657,left_only,1,,Pred
31083,326,left_only,1,,Pred
31092,16949,left_only,1,,Pred
31117,11921,left_only,1,,Pred
31118,24468,left_only,1,,Pred
31120,32594,left_only,1,,Pred
31123,5890,left_only,1,,Pred
31128,13029,left_only,1,,Pred
31132,17354,left_only,1,,Pred
31135,28066,left_only,1,,Pred
31185,12057,left_only,1,,Pred
31221,12126,left_only,1,,Pred
31221,30153,both,1,1,Both
31228,1771,left_only,1,,Pred
31232,26119,left_only,1,,Pred
31238,17971,left_only,1,,Pred
31260,3486,left_only,1,,Pred
31263,7435,left_only,1,,Pred
31272,17193,left_only,1,,Pred
31274,19670,left_only,1,,Pred
31277,10565,left_only,1,,Pred
31277,18679,left_only,1,,Pred
31278,32871,left_only,1,,Pred
31310,23492,left_only,1,,Pred
31315,5283,left_only,1,,Pred
31319,18132,left_only,1,,Pred
31326,20670,both,1,1,Both
31326,25010,both,1,1,Both
31326,25024,both,1,1,Both
31326,27046,both,1,1,Both
31326,27456,both,1,1,Both
31330,3702,left_only,1,,Pred
31356,32687,left_only,1,,Pred
31365,1768,left_only,1,,Pred
31374,25145,left_only,1,,Pred
31389,21431,left_only,1,,Pred
31395,16145,left_only,1,,Pred
31398,240,left_only,1,,Pred
31398,25322,left_only,1,,Pred
31416,31598,left_only,1,,Pred
31428,9688,left_only,1,,Pred
31432,8010,left_only,1,,Pred
31433,23441,left_only,1,,Pred
31440,13942,left_only,1,,Pred
31444,26759,left_only,1,,Pred
31472,12042,left_only,1,,Pred
31476,11439,left_only,1,,Pred
31491,7272,left_only,1,,Pred
31498,7376,left_only,1,,Pred
31500,25119,left_only,1,,Pred
31501,10375,left_only,1,,Pred
31516,2253,left_only,1,,Pred
31520,30440,left_only,1,,Pred
31529,30874,left_only,1,,Pred
31544,6103,left_only,1,,Pred
31562,6497,both,1,1,Both
31574,7702,left_only,1,,Pred
31594,11608,left_only,1,,Pred
31597,21451,left_only,1,,Pred
31600,9864,left_only,1,,Pred
31604,8922,left_only,1,,Pred
31610,20826,left_only,1,,Pred
31611,34197,left_only,1,,Pred
31624,23976,left_only,1,,Pred
31644,30021,left_only,1,,Pred
31653,9602,left_only,1,,Pred
31655,8943,left_only,1,,Pred
31663,2306,left_only,1,,Pred
31665,14484,left_only,1,,Pred
31676,18003,left_only,1,,Pred
31679,28840,left_only,1,,Pred
31686,25281,both,1,1,Both
31692,18668,left_only,1,,Pred
31701,30458,left_only,1,,Pred
31727,32576,left_only,1,,Pred
31735,23426,left_only,1,,Pred
31750,30834,left_only,1,,Pred
31766,29464,left_only,1,,Pred
31776,5875,left_only,1,,Pred
31783,32658,left_only,1,,Pred
31803,33663,left_only,1,,Pred
31804,19460,left_only,1,,Pred
31812,10251,left_only,1,,Pred
31822,24999,left_only,1,,Pred
31834,18404,left_only,1,,Pred
31847,21087,left_only,1,,Pred
31862,6597,left_only,1,,Pred
31866,34319,left_only,1,,Pred
31871,14500,left_only,1,,Pred
31882,19587,left_only,1,,Pred
31884,9571,left_only,1,,Pred
31899,2969,left_only,1,,Pred
31905,11215,left_only,1,,Pred
31906,28708,left_only,1,,Pred
31907,2476,left_only,1,,Pred
31917,25087,left_only,1,,Pred
31923,30409,left_only,1,,Pred
31924,2803,left_only,1,,Pred
31927,31421,left_only,1,,Pred
31929,26602,left_only,1,,Pred
31949,1655,left_only,1,,Pred
31963,4380,left_only,1,,Pred
31966,31896,left_only,1,,Pred
31970,3214,left_only,1,,Pred
31996,5606,left_only,1,,Pred
31997,27732,left_only,1,,Pred
32005,21133,left_only,1,,Pred
32008,6058,left_only,1,,Pred
32026,24454,left_only,1,,Pred
32029,23619,left_only,1,,Pred
32037,33823,left_only,1,,Pred
32039,12089,left_only,1,,Pred
32074,32146,left_only,1,,Pred
32080,12005,left_only,1,,Pred
32082,9809,left_only,1,,Pred
32083,6372,left_only,1,,Pred
32096,16312,left_only,1,,Pred
32096,26975,left_only,1,,Pred
32100,18168,left_only,1,,Pred
32101,7161,left_only,1,,Pred
32123,16972,left_only,1,,Pred
32133,26778,left_only,1,,Pred
32134,31050,left_only,1,,Pred
32138,3346,left_only,1,,Pred
32138,24283,both,1,1,Both
32154,33455,left_only,1,,Pred
32160,11141,left_only,1,,Pred
32166,16454,left_only,1,,Pred
32171,25309,left_only,1,,Pred
32176,7242,left_only,1,,Pred
32178,5454,left_only,1,,Pred
32206,143,left_only,1,,Pred
32213,596,left_only,1,,Pred
32214,885,both,1,1,Both
32214,7300,both,1,1,Both
32214,17099,both,1,1,Both
32214,18456,both,1,1,Both
32214,28009,both,1,1,Both
32215,13875,left_only,1,,Pred
32239,7608,left_only,1,,Pred
32251,9312,left_only,1,,Pred
32252,1606,left_only,1,,Pred
32255,6456,left_only,1,,Pred
32262,3488,left_only,1,,Pred
32271,22517,left_only,1,,Pred
32271,33597,left_only,1,,Pred
32280,18839,left_only,1,,Pred
32280,32780,left_only,1,,Pred
32285,20406,left_only,1,,Pred
32295,13880,left_only,1,,Pred
32304,24616,left_only,1,,Pred
32304,34316,left_only,1,,Pred
32316,27765,left_only,1,,Pred
32336,18899,left_only,1,,Pred
32336,29460,left_only,1,,Pred
32342,13157,left_only,1,,Pred
32348,5725,left_only,1,,Pred
32354,10479,left_only,1,,Pred
32355,18839,left_only,1,,Pred
32355,34179,left_only,1,,Pred
32369,7500,both,1,1,Both
32382,8272,left_only,1,,Pred
32383,29922,left_only,1,,Pred
32383,33639,left_only,1,,Pred
32386,26438,left_only,1,,Pred
32388,29590,left_only,1,,Pred
32391,31800,left_only,1,,Pred
32392,5074,left_only,1,,Pred
32410,24710,left_only,1,,Pred
32414,11894,left_only,1,,Pred
