0.0,0.0.1,0.0.2,0.0.3
6348,19850,1,1
33230,19850,1,1
28143,19850,1,1
11094,16156,1,1
31979,16156,1,1
25038,16156,1,1
33230,16156,1,1
28143,16156,1,1
11094,17877,1,1
31979,17877,1,1
25038,17877,1,1
33230,17877,1,1
28143,17877,1,1
11094,20720,1,1
31979,20720,1,1
25038,20720,1,1
33230,20720,1,1
13761,20720,1,1
29945,20720,1,1
12925,20720,1,1
22423,20720,1,1
11312,20720,1,1
28143,20720,1,1
11094,22899,1,1
31979,22899,1,1
25038,22899,1,1
33230,22899,1,1
26005,22899,1,1
14654,22899,1,1
28143,22899,1,1
11094,27588,1,1
31979,27588,1,1
25038,27588,1,1
33230,27588,1,1
28143,27588,1,1
11094,27719,1,1
19381,27719,1,1
31979,27719,1,1
25038,27719,1,1
33230,27719,1,1
33459,27719,1,1
28143,27719,1,1
11094,6094,1,1
31979,6094,1,1
25038,6094,1,1
33230,6094,1,1
28143,6094,1,1
11094,1107,1,1
31979,1107,1,1
25038,1107,1,1
33230,1107,1,1
28143,1107,1,1
11094,11192,1,1
31979,11192,1,1
25038,11192,1,1
33230,11192,1,1
28143,11192,1,1
11094,5422,1,1
31979,5422,1,1
25038,5422,1,1
33230,5422,1,1
28143,5422,1,1
11094,12046,1,1
31979,12046,1,1
25038,12046,1,1
33230,12046,1,1
28143,12046,1,1
19614,12046,1,1
11094,23774,1,1
31979,23774,1,1
25038,23774,1,1
33230,23774,1,1
28143,23774,1,1
29879,23774,1,1
11094,27984,1,1
31979,27984,1,1
25038,27984,1,1
33230,27984,1,1
28143,27984,1,1
11094,31709,1,1
31979,31709,1,1
25038,31709,1,1
33230,31709,1,1
28143,31709,1,1
21432,10888,1,1
16322,10888,1,1
9352,10888,1,1
25705,10888,1,1
13394,10888,1,1
21432,21261,1,1
16322,21261,1,1
9352,21261,1,1
25705,21261,1,1
21432,31370,1,1
16322,31370,1,1
9352,31370,1,1
25705,31370,1,1
26912,26563,1,1
21432,26563,1,1
16322,26563,1,1
9352,26563,1,1
25705,26563,1,1
24324,32289,1,1
21432,32289,1,1
16322,32289,1,1
9352,32289,1,1
25705,32289,1,1
21432,23465,1,1
16322,23465,1,1
9352,23465,1,1
25705,23465,1,1
6809,22404,1,1
505,9965,1,1
5201,17612,1,1
505,32374,1,1
505,25051,1,1
505,15162,1,1
505,20496,1,1
34676,20496,1,1
31279,18122,1,1
5201,18122,1,1
5456,18122,1,1
31279,8678,1,1
5456,8678,1,1
5201,8678,1,1
5322,29203,1,1
28326,29203,1,1
5201,29203,1,1
6754,29744,1,1
10829,29744,1,1
1971,21925,1,1
22458,21925,1,1
4191,7544,1,1
11602,7544,1,1
28970,7544,1,1
3293,18349,1,1
12587,18349,1,1
21799,18349,1,1
11337,20008,1,1
7597,20008,1,1
13902,20008,1,1
33936,20008,1,1
3995,34750,1,1
22057,33431,1,1
9223,33431,1,1
1809,33431,1,1
25447,24916,1,1
25447,25870,1,1
31582,25870,1,1
25447,28695,1,1
25447,2462,1,1
26912,34580,1,1
25705,34580,1,1
33099,34580,1,1
26866,34580,1,1
14300,34580,1,1
75,8902,1,1
2774,8902,1,1
15967,8902,1,1
4968,9067,1,1
10383,12922,1,1
34166,12922,1,1
10860,12922,1,1
1460,9341,1,1
20507,9341,1,1
20951,9341,1,1
4191,8997,1,1
29147,8997,1,1
25447,8997,1,1
20489,8997,1,1
11054,8997,1,1
4191,31278,1,1
29147,31278,1,1
25447,31278,1,1
20489,31278,1,1
4191,27263,1,1
29147,27263,1,1
25447,27263,1,1
20489,27263,1,1
4191,333,1,1
21804,333,1,1
26912,333,1,1
29147,333,1,1
25447,333,1,1
13823,333,1,1
20489,333,1,1
15466,333,1,1
28326,333,1,1
4191,1915,1,1
29147,1915,1,1
25447,1915,1,1
20489,1915,1,1
4191,16513,1,1
29147,16513,1,1
25447,16513,1,1
20489,16513,1,1
12994,16513,1,1
4191,19362,1,1
29147,19362,1,1
25447,19362,1,1
20489,19362,1,1
28326,19362,1,1
25447,2129,1,1
1588,2129,1,1
25447,17790,1,1
1588,17790,1,1
25447,30298,1,1
20489,30298,1,1
1588,30298,1,1
25447,25578,1,1
1588,25578,1,1
25447,20666,1,1
1588,20666,1,1
8148,18167,1,1
25447,18167,1,1
20489,18167,1,1
1588,18167,1,1
25447,24197,1,1
1588,24197,1,1
4191,29380,1,1
25447,29380,1,1
25447,30981,1,1
25447,20170,1,1
1417,20170,1,1
7741,20170,1,1
19107,20170,1,1
3433,20170,1,1
31248,20170,1,1
4634,20170,1,1
23808,20170,1,1
25447,28694,1,1
17269,28694,1,1
26618,28694,1,1
18359,29810,1,1
17824,21194,1,1
22367,21194,1,1
20951,21194,1,1
17824,10121,1,1
26912,29089,1,1
16322,29089,1,1
9352,29089,1,1
17824,29089,1,1
11610,29089,1,1
3293,4420,1,1
17824,4420,1,1
18604,4420,1,1
24043,4420,1,1
18563,4420,1,1
26618,4420,1,1
1417,24707,1,1
7741,24707,1,1
19107,24707,1,1
1917,24707,1,1
9223,24707,1,1
1417,21964,1,1
7741,21964,1,1
19107,21964,1,1
1417,24525,1,1
7741,24525,1,1
19107,24525,1,1
7766,24525,1,1
1417,13749,1,1
7741,13749,1,1
19107,13749,1,1
1417,34279,1,1
7741,34279,1,1
19107,34279,1,1
15333,34279,1,1
1417,27405,1,1
7741,27405,1,1
19107,27405,1,1
1417,25886,1,1
7741,25886,1,1
19107,25886,1,1
1417,6185,1,1
7741,6185,1,1
19107,6185,1,1
32819,24616,1,1
228,24616,1,1
1417,24616,1,1
7741,24616,1,1
19107,24616,1,1
18186,24616,1,1
1417,13586,1,1
7741,13586,1,1
19107,13586,1,1
1417,7274,1,1
7741,7274,1,1
19107,7274,1,1
1417,24811,1,1
7741,24811,1,1
19107,24811,1,1
1417,27706,1,1
7741,27706,1,1
19107,27706,1,1
1417,9520,1,1
7741,9520,1,1
19107,9520,1,1
1417,3812,1,1
7741,3812,1,1
19107,3812,1,1
25362,3812,1,1
1417,32716,1,1
7741,32716,1,1
19107,32716,1,1
1417,3681,1,1
7741,3681,1,1
19107,3681,1,1
1417,7660,1,1
7741,7660,1,1
19107,7660,1,1
1417,24338,1,1
7741,24338,1,1
19107,24338,1,1
1417,16702,1,1
7741,16702,1,1
19107,16702,1,1
1417,10418,1,1
7741,10418,1,1
19107,10418,1,1
1417,23472,1,1
7741,23472,1,1
19107,23472,1,1
4191,17453,1,1
1417,17453,1,1
7741,17453,1,1
19107,17453,1,1
22458,17453,1,1
1417,32733,1,1
7741,32733,1,1
19107,32733,1,1
1417,12064,1,1
7741,12064,1,1
19107,12064,1,1
26340,7118,1,1
6752,7118,1,1
14751,7118,1,1
11337,7118,1,1
11610,7118,1,1
7766,7118,1,1
9223,12685,1,1
24046,12685,1,1
12033,12685,1,1
3083,714,1,1
34443,18561,1,1
668,18561,1,1
6396,13097,1,1
31279,15789,1,1
7766,16420,1,1
7766,31247,1,1
26340,33211,1,1
6752,33211,1,1
7766,33211,1,1
27890,33417,1,1
19303,33417,1,1
6754,33417,1,1
15333,33417,1,1
15333,22745,1,1
32508,22745,1,1
15333,6780,1,1
15333,8755,1,1
15333,14524,1,1
6754,14524,1,1
31271,14524,1,1
32819,3522,1,1
228,3522,1,1
18186,3522,1,1
10240,3522,1,1
32819,21811,1,1
228,21811,1,1
18186,21811,1,1
32819,19453,1,1
228,19453,1,1
18186,19453,1,1
32819,8045,1,1
228,8045,1,1
18186,8045,1,1
6160,2602,1,1
32819,2602,1,1
228,2602,1,1
22664,2602,1,1
18186,2602,1,1
32819,7474,1,1
228,7474,1,1
18186,7474,1,1
32819,11172,1,1
228,11172,1,1
18186,11172,1,1
32819,6899,1,1
228,6899,1,1
18186,6899,1,1
32819,17293,1,1
228,17293,1,1
34077,17293,1,1
5572,17293,1,1
18186,17293,1,1
32819,33014,1,1
228,33014,1,1
18186,33014,1,1
32819,126,1,1
228,126,1,1
18186,126,1,1
32819,10405,1,1
228,10405,1,1
18186,10405,1,1
32819,25591,1,1
228,25591,1,1
18186,25591,1,1
32819,15213,1,1
228,15213,1,1
18186,15213,1,1
32819,32284,1,1
228,32284,1,1
686,32284,1,1
18186,32284,1,1
32819,23490,1,1
228,23490,1,1
18186,23490,1,1
32819,5252,1,1
228,5252,1,1
18186,5252,1,1
13967,31632,1,1
19431,16384,1,1
6160,16384,1,1
10010,16384,1,1
24043,16384,1,1
10383,16384,1,1
19431,29676,1,1
6160,29676,1,1
24043,29676,1,1
10383,29676,1,1
11141,1742,1,1
12925,1742,1,1
10383,1742,1,1
2317,1742,1,1
22423,1742,1,1
29047,1742,1,1
18957,1742,1,1
12692,1742,1,1
10240,1742,1,1
10383,2565,1,1
10383,931,1,1
13967,931,1,1
10383,32238,1,1
10383,27685,1,1
29405,27685,1,1
3873,27685,1,1
10383,7434,1,1
9223,33717,1,1
33036,21691,1,1
686,3184,1,1
686,23483,1,1
11006,28989,1,1
6160,7356,1,1
19107,7356,1,1
3692,7356,1,1
26743,7356,1,1
6160,25363,1,1
19107,25363,1,1
34193,25363,1,1
3692,25363,1,1
26743,25363,1,1
6160,31860,1,1
19107,31860,1,1
3692,31860,1,1
26743,31860,1,1
6160,28697,1,1
19107,28697,1,1
3692,28697,1,1
26743,28697,1,1
6160,25072,1,1
19107,25072,1,1
3692,25072,1,1
26743,25072,1,1
6160,1020,1,1
19107,1020,1,1
3692,1020,1,1
26743,1020,1,1
11006,26506,1,1
6160,26506,1,1
19107,26506,1,1
3692,26506,1,1
26743,26506,1,1
6160,15589,1,1
19107,15589,1,1
3692,15589,1,1
26743,15589,1,1
6160,5674,1,1
19107,5674,1,1
3692,5674,1,1
26743,5674,1,1
6160,12444,1,1
19107,12444,1,1
3692,12444,1,1
26743,12444,1,1
4191,31263,1,1
4191,1933,1,1
6754,1933,1,1
4191,34661,1,1
4191,16557,1,1
1971,16557,1,1
22458,16557,1,1
6754,16557,1,1
32508,16557,1,1
4191,12889,1,1
24324,15584,1,1
22458,24155,1,1
32196,14773,1,1
19107,31285,1,1
12925,31285,1,1
19107,7172,1,1
23570,1542,1,1
19431,1542,1,1
29638,1542,1,1
19107,1542,1,1
12925,1542,1,1
7531,1542,1,1
19107,20973,1,1
12925,20973,1,1
2723,20973,1,1
19107,27712,1,1
12925,27712,1,1
31894,27712,1,1
10061,13094,1,1
6160,13094,1,1
32660,13094,1,1
25221,13094,1,1
15719,13094,1,1
13052,12045,1,1
13052,30116,1,1
10061,96,1,1
2741,10737,1,1
3257,10737,1,1
26912,20356,1,1
9223,20356,1,1
23289,23449,1,1
16636,23964,1,1
11445,23964,1,1
10876,23964,1,1
3692,5844,1,1
24475,5844,1,1
25964,866,1,1
11337,9310,1,1
25964,9310,1,1
7597,9310,1,1
13902,9310,1,1
33936,9310,1,1
25964,25556,1,1
19381,20107,1,1
10854,20107,1,1
28143,20107,1,1
28080,14661,1,1
24673,30623,1,1
19056,23936,1,1
4336,23936,1,1
6160,32123,1,1
26005,32123,1,1
6493,32123,1,1
27410,32123,1,1
22371,32123,1,1
8819,32123,1,1
10568,32123,1,1
11337,17017,1,1
11141,17017,1,1
7597,17017,1,1
13902,17017,1,1
33936,17017,1,1
11337,26659,1,1
7597,26659,1,1
13902,26659,1,1
33936,26659,1,1
536,24968,1,1
6752,23317,1,1
9691,23317,1,1
24748,23317,1,1
3943,12435,1,1
34676,12435,1,1
3943,6510,1,1
34676,6510,1,1
26340,9484,1,1
6752,9484,1,1
7766,9484,1,1
7597,9484,1,1
17971,9484,1,1
18957,9484,1,1
20060,9484,1,1
11610,9484,1,1
1155,9484,1,1
7597,493,1,1
20060,493,1,1
11610,493,1,1
7597,20396,1,1
20060,20396,1,1
11610,20396,1,1
7597,28387,1,1
20060,28387,1,1
11610,28387,1,1
7597,16685,1,1
20060,16685,1,1
11610,16685,1,1
10854,9104,1,1
7597,9104,1,1
20060,9104,1,1
11610,9104,1,1
21910,9104,1,1
27692,9104,1,1
7597,1734,1,1
20060,1734,1,1
11610,1734,1,1
7597,7505,1,1
20060,7505,1,1
11610,7505,1,1
12176,7505,1,1
20876,11465,1,1
6595,11465,1,1
6160,11465,1,1
10677,11465,1,1
34166,11465,1,1
8221,11465,1,1
34821,24326,1,1
2491,24326,1,1
19614,32861,1,1
6160,22505,1,1
11337,22505,1,1
29622,22505,1,1
21058,22505,1,1
3085,24119,1,1
21666,24119,1,1
12915,23661,1,1
24206,23661,1,1
3574,23661,1,1
32482,23661,1,1
25216,23661,1,1
4336,32623,1,1
686,34399,1,1
6160,311,1,1
34166,311,1,1
10677,311,1,1
6160,6915,1,1
34166,6915,1,1
10677,6915,1,1
6160,32566,1,1
10677,32566,1,1
34166,32566,1,1
13865,32566,1,1
6160,15250,1,1
10677,15250,1,1
34166,15250,1,1
6160,19896,1,1
10677,19896,1,1
34166,19896,1,1
6160,5082,1,1
10677,5082,1,1
34166,5082,1,1
6160,22390,1,1
10677,22390,1,1
34166,22390,1,1
6396,22390,1,1
24030,22390,1,1
5490,22390,1,1
6160,12560,1,1
10677,12560,1,1
34166,12560,1,1
6160,30677,1,1
10677,30677,1,1
34166,30677,1,1
17971,30677,1,1
18957,30677,1,1
2723,30677,1,1
7993,30677,1,1
16581,30677,1,1
6160,12404,1,1
10677,12404,1,1
34166,12404,1,1
6160,18603,1,1
10677,18603,1,1
34166,18603,1,1
10854,32250,1,1
6160,32250,1,1
10677,32250,1,1
34166,32250,1,1
27692,32250,1,1
21910,32250,1,1
6595,10145,1,1
34166,10145,1,1
8221,10145,1,1
2723,10145,1,1
10860,10145,1,1
33390,10145,1,1
6595,32498,1,1
8221,32498,1,1
6595,12835,1,1
8221,12835,1,1
6595,9887,1,1
34077,9887,1,1
8221,9887,1,1
18957,9887,1,1
33390,9887,1,1
32210,9887,1,1
6595,4527,1,1
8221,4527,1,1
30698,13480,1,1
31279,13480,1,1
23570,8444,1,1
29638,8444,1,1
20876,29723,1,1
20876,30101,1,1
34166,30101,1,1
10860,30101,1,1
20876,31527,1,1
20876,1090,1,1
33585,1090,1,1
26620,1090,1,1
20876,25739,1,1
3943,25739,1,1
34676,25739,1,1
25384,25739,1,1
20876,26026,1,1
24966,26026,1,1
11094,19954,1,1
21804,19954,1,1
3293,19954,1,1
10895,19954,1,1
21804,23901,1,1
21804,26787,1,1
21804,2762,1,1
3293,7080,1,1
3293,12245,1,1
3293,19968,1,1
3293,30508,1,1
11094,30233,1,1
10895,30233,1,1
11094,29366,1,1
3293,29366,1,1
10895,29366,1,1
22367,29366,1,1
15718,29366,1,1
10876,29366,1,1
11094,16018,1,1
10895,16018,1,1
11094,15139,1,1
10895,15139,1,1
11094,17788,1,1
10895,17788,1,1
11094,25382,1,1
10895,25382,1,1
1110,25382,1,1
13024,6727,1,1
13024,6069,1,1
13024,13236,1,1
13024,19244,1,1
26340,9613,1,1
6752,9613,1,1
7766,9613,1,1
16309,9585,1,1
31802,6794,1,1
1511,12344,1,1
337,12344,1,1
14350,32444,1,1
31802,32444,1,1
24485,32444,1,1
3293,8572,1,1
31802,8572,1,1
14155,8572,1,1
18359,8572,1,1
20876,30520,1,1
31802,30520,1,1
12925,13035,1,1
26533,13035,1,1
18318,13035,1,1
10240,10678,1,1
19842,2063,1,1
18957,2063,1,1
6396,4453,1,1
10240,4453,1,1
7597,664,1,1
29945,664,1,1
9750,664,1,1
7597,10178,1,1
2142,10178,1,1
24856,15496,1,1
10664,2036,1,1
25705,2036,1,1
33099,2036,1,1
26866,2036,1,1
14300,2036,1,1
21804,21220,1,1
13823,21220,1,1
14914,21512,1,1
3293,21512,1,1
10895,21512,1,1
18359,21512,1,1
15718,21512,1,1
14155,21512,1,1
10876,21512,1,1
3293,7203,1,1
10895,7203,1,1
4470,9003,1,1
3943,20661,1,1
34676,20661,1,1
3943,16990,1,1
34676,16990,1,1
5322,1318,1,1
28326,1318,1,1
16142,1318,1,1
5322,32182,1,1
28326,32182,1,1
11445,32182,1,1
5322,6103,1,1
28326,6103,1,1
9562,7680,1,1
23808,7680,1,1
5322,7680,1,1
28326,7680,1,1
5322,13746,1,1
28326,13746,1,1
22057,26889,1,1
5322,26889,1,1
31526,26889,1,1
28326,26889,1,1
5322,26412,1,1
28326,26412,1,1
5322,33742,1,1
28326,33742,1,1
4191,16847,1,1
5322,16847,1,1
28326,16847,1,1
21125,750,1,1
2317,33316,1,1
16322,28800,1,1
9352,28800,1,1
7319,28800,1,1
16322,18655,1,1
9352,18655,1,1
7319,18655,1,1
11094,26680,1,1
16322,26680,1,1
9352,26680,1,1
7319,26680,1,1
13274,26680,1,1
5022,26680,1,1
16322,33873,1,1
9352,33873,1,1
7319,33873,1,1
16322,28139,1,1
9352,28139,1,1
7319,28139,1,1
16322,18076,1,1
9352,18076,1,1
7319,18076,1,1
22057,15645,1,1
9223,15645,1,1
1809,15645,1,1
32440,15645,1,1
7592,15645,1,1
3574,15645,1,1
2213,9154,1,1
2213,29773,1,1
24748,2197,1,1
24324,8563,1,1
7766,8563,1,1
34676,8563,1,1
12958,8563,1,1
24324,32753,1,1
34676,32753,1,1
6754,32753,1,1
33358,32753,1,1
12958,32753,1,1
21804,6051,1,1
24324,6051,1,1
34676,6051,1,1
12958,6051,1,1
18234,6051,1,1
24324,21135,1,1
34676,21135,1,1
12958,21135,1,1
5862,146,1,1
8556,31719,1,1
29147,31719,1,1
1688,31719,1,1
13394,25800,1,1
31201,25800,1,1
21663,25800,1,1
31201,28526,1,1
21663,28526,1,1
21804,12357,1,1
10664,12357,1,1
31201,12357,1,1
21663,12357,1,1
31201,18197,1,1
21663,18197,1,1
31201,31311,1,1
21663,31311,1,1
16142,31311,1,1
31201,28832,1,1
21663,28832,1,1
31201,3019,1,1
21663,3019,1,1
26220,3019,1,1
31201,8452,1,1
21663,8452,1,1
22057,20944,1,1
8212,18519,1,1
26789,17145,1,1
34443,5500,1,1
668,5500,1,1
20189,5500,1,1
10421,5500,1,1
13967,11279,1,1
16700,24961,1,1
25674,24961,1,1
16700,19164,1,1
25674,19164,1,1
16700,900,1,1
25674,900,1,1
16700,15350,1,1
25674,15350,1,1
5925,8775,1,1
4120,29623,1,1
22423,30758,1,1
7766,29504,1,1
2317,29504,1,1
6752,21366,1,1
25038,2115,1,1
26377,2115,1,1
17971,31117,1,1
19381,15132,1,1
7766,15132,1,1
9048,28846,1,1
15064,28846,1,1
22019,28846,1,1
9048,4733,1,1
30538,12508,1,1
30538,8735,1,1
6396,8735,1,1
30538,32137,1,1
31592,32137,1,1
31279,34808,1,1
9223,32878,1,1
31279,32878,1,1
31279,12006,1,1
337,14238,1,1
14438,5494,1,1
26005,22060,1,1
14654,22060,1,1
1155,15308,1,1
11312,15308,1,1
3293,18421,1,1
10895,18421,1,1
8299,18421,1,1
22458,9483,1,1
1971,9483,1,1
22458,5255,1,1
1971,5255,1,1
22458,11078,1,1
1971,11078,1,1
22458,11585,1,1
1971,11585,1,1
6754,11585,1,1
22458,25020,1,1
1971,25020,1,1
30823,25020,1,1
22458,23877,1,1
1971,23877,1,1
22458,6152,1,1
1971,6152,1,1
22458,34453,1,1
1971,34453,1,1
22458,3543,1,1
1971,3543,1,1
6754,3543,1,1
34676,6503,1,1
6160,21708,1,1
22664,21708,1,1
6160,29364,1,1
22664,29364,1,1
8819,29364,1,1
6160,27444,1,1
22664,27444,1,1
6160,31997,1,1
3293,31997,1,1
10895,31997,1,1
10568,31997,1,1
22664,31997,1,1
24485,31997,1,1
6160,33542,1,1
9905,33542,1,1
22664,33542,1,1
20815,9510,1,1
22664,9510,1,1
10568,9510,1,1
24485,9510,1,1
18186,14776,1,1
10568,14776,1,1
22664,14776,1,1
32380,14776,1,1
24485,14776,1,1
6160,34280,1,1
10568,34280,1,1
22664,34280,1,1
19728,34280,1,1
24485,34280,1,1
11027,34280,1,1
23216,34280,1,1
10568,33895,1,1
22664,33895,1,1
24485,33895,1,1
6160,7648,1,1
10568,7648,1,1
22664,7648,1,1
24485,7648,1,1
10568,2053,1,1
22664,2053,1,1
24485,2053,1,1
6160,30024,1,1
10568,30024,1,1
22664,30024,1,1
3236,30024,1,1
24485,30024,1,1
10568,21174,1,1
22664,21174,1,1
24485,21174,1,1
10568,21306,1,1
22664,21306,1,1
24485,21306,1,1
10568,12918,1,1
22664,12918,1,1
24485,12918,1,1
10568,32930,1,1
22664,32930,1,1
24485,32930,1,1
10568,32336,1,1
22664,32336,1,1
24485,32336,1,1
6160,19710,1,1
22664,19710,1,1
6160,15224,1,1
22664,15224,1,1
30958,15224,1,1
27662,15224,1,1
26762,15224,1,1
6160,21957,1,1
22664,21957,1,1
6160,28529,1,1
22664,28529,1,1
32376,28529,1,1
6160,5006,1,1
22664,5006,1,1
7993,5006,1,1
6160,27010,1,1
24966,27010,1,1
22664,27010,1,1
15718,27010,1,1
6160,18867,1,1
10568,18867,1,1
22664,18867,1,1
26005,18867,1,1
6493,18867,1,1
27410,18867,1,1
22371,18867,1,1
8819,18867,1,1
23216,18867,1,1
11027,18867,1,1
19728,18867,1,1
6160,34021,1,1
22664,34021,1,1
6160,7297,1,1
22664,7297,1,1
6160,12175,1,1
22664,12175,1,1
7766,14268,1,1
11141,14268,1,1
19301,32464,1,1
23570,32464,1,1
29638,32464,1,1
25703,32464,1,1
26533,32464,1,1
13967,4153,1,1
29622,4153,1,1
6752,22001,1,1
6752,12967,1,1
11006,29425,1,1
15309,29425,1,1
20189,29425,1,1
6752,24959,1,1
6752,23398,1,1
31428,23398,1,1
34166,22878,1,1
34166,4691,1,1
34166,23339,1,1
2415,23339,1,1
34166,3750,1,1
19303,1442,1,1
2934,1442,1,1
7766,21947,1,1
19303,21947,1,1
2934,21947,1,1
19303,14167,1,1
2934,14167,1,1
19303,13378,1,1
2934,13378,1,1
19303,14617,1,1
2934,14617,1,1
2270,560,1,1
15718,560,1,1
34443,14778,1,1
24043,14778,1,1
18604,14778,1,1
24043,26017,1,1
18604,26017,1,1
24043,4290,1,1
18604,4290,1,1
7766,23686,1,1
24043,23686,1,1
18604,23686,1,1
2317,23686,1,1
3692,22306,1,1
34443,22306,1,1
24043,22306,1,1
18604,22306,1,1
7531,22306,1,1
24043,19979,1,1
18604,19979,1,1
24043,31487,1,1
18604,31487,1,1
2723,31487,1,1
11337,8471,1,1
24043,8471,1,1
18604,8471,1,1
29622,8471,1,1
21058,8471,1,1
34443,27998,1,1
34443,16128,1,1
23570,14982,1,1
11337,14982,1,1
13865,14982,1,1
23570,23848,1,1
11337,23848,1,1
7993,23848,1,1
13865,23848,1,1
23570,16574,1,1
11337,16574,1,1
33585,16574,1,1
26620,16574,1,1
29047,16574,1,1
13865,16574,1,1
23570,22369,1,1
11337,22369,1,1
13865,22369,1,1
23570,21124,1,1
11337,21124,1,1
25038,21124,1,1
13865,21124,1,1
23570,23031,1,1
11337,23031,1,1
13865,23031,1,1
23570,23057,1,1
11337,23057,1,1
13865,23057,1,1
23570,2030,1,1
11337,2030,1,1
13865,2030,1,1
20876,25259,1,1
23570,25259,1,1
11337,25259,1,1
13865,25259,1,1
23570,13447,1,1
11337,13447,1,1
13865,13447,1,1
23570,26354,1,1
11337,26354,1,1
13865,26354,1,1
23570,20065,1,1
11337,20065,1,1
13865,20065,1,1
17971,20065,1,1
18957,20065,1,1
14866,20065,1,1
23570,13418,1,1
11337,13418,1,1
13865,13418,1,1
13967,13418,1,1
23570,14066,1,1
3085,14066,1,1
11337,14066,1,1
13865,14066,1,1
26620,14066,1,1
13967,14066,1,1
1392,14066,1,1
23570,9774,1,1
11337,9774,1,1
13865,9774,1,1
23570,30537,1,1
11337,30537,1,1
13865,30537,1,1
18614,15737,1,1
33036,10700,1,1
12915,27485,1,1
27662,27485,1,1
3293,14844,1,1
4945,14844,1,1
25703,20872,1,1
28326,1597,1,1
31428,1597,1,1
22057,18885,1,1
9223,18885,1,1
1688,18885,1,1
1809,18885,1,1
31428,18885,1,1
25703,13809,1,1
25705,19452,1,1
33099,19452,1,1
26866,19452,1,1
14300,19452,1,1
25705,33332,1,1
33099,33332,1,1
26866,33332,1,1
14300,33332,1,1
25705,31936,1,1
1917,31936,1,1
33099,31936,1,1
26866,31936,1,1
14300,31936,1,1
1392,9546,1,1
27410,9546,1,1
29638,30432,1,1
29848,11554,1,1
16125,11554,1,1
2611,17737,1,1
30986,17737,1,1
29002,17737,1,1
26340,12107,1,1
3293,12107,1,1
10895,12107,1,1
7531,12107,1,1
10876,12107,1,1
5572,24330,1,1
22057,8567,1,1
9223,8567,1,1
1809,8567,1,1
22057,13784,1,1
9223,13784,1,1
1809,13784,1,1
12021,13784,1,1
22057,15338,1,1
9223,15338,1,1
1809,15338,1,1
22057,17800,1,1
9223,17800,1,1
1809,17800,1,1
22057,31372,1,1
9223,31372,1,1
1809,31372,1,1
21804,28601,1,1
8556,28601,1,1
22057,28601,1,1
9223,28601,1,1
1688,28601,1,1
1809,28601,1,1
22057,32887,1,1
4968,32887,1,1
9223,32887,1,1
1809,32887,1,1
22057,10481,1,1
4968,10481,1,1
9223,10481,1,1
1809,10481,1,1
22057,17712,1,1
9223,17712,1,1
1809,17712,1,1
22057,8082,1,1
9223,8082,1,1
1809,8082,1,1
22057,15842,1,1
9223,15842,1,1
1809,15842,1,1
22057,3826,1,1
9223,3826,1,1
28326,3826,1,1
1809,3826,1,1
8556,7225,1,1
22057,7225,1,1
9223,7225,1,1
1809,7225,1,1
1688,7225,1,1
22057,25103,1,1
9223,25103,1,1
1809,25103,1,1
22057,1339,1,1
4968,1339,1,1
9223,1339,1,1
1809,1339,1,1
27344,1339,1,1
3873,1339,1,1
22057,16478,1,1
9223,16478,1,1
1809,16478,1,1
10664,33378,1,1
10664,18886,1,1
10664,6841,1,1
16322,22210,1,1
7597,25804,1,1
9223,10051,1,1
6160,4884,1,1
17971,4884,1,1
18957,4884,1,1
29622,4884,1,1
24475,30918,1,1
17971,30918,1,1
18957,30918,1,1
10240,117,1,1
17971,117,1,1
18957,117,1,1
30698,117,1,1
13967,117,1,1
29047,117,1,1
12692,117,1,1
33585,8325,1,1
26620,8325,1,1
17971,8325,1,1
18957,8325,1,1
17971,30189,1,1
18957,30189,1,1
17971,3335,1,1
18957,3335,1,1
26340,2219,1,1
6752,2219,1,1
7766,2219,1,1
26340,3824,1,1
6752,3824,1,1
7766,3824,1,1
26340,6285,1,1
6752,6285,1,1
7766,6285,1,1
8819,6285,1,1
26036,6285,1,1
1155,30889,1,1
5925,11165,1,1
1155,11165,1,1
1155,31776,1,1
1155,34268,1,1
29314,6337,1,1
29638,545,1,1
7862,545,1,1
29638,7423,1,1
5350,7423,1,1
29036,7423,1,1
16322,26619,1,1
8556,30539,1,1
22057,30539,1,1
26791,30539,1,1
8556,21108,1,1
22057,21108,1,1
26791,21108,1,1
8556,12645,1,1
22057,12645,1,1
26791,12645,1,1
5022,12645,1,1
26912,23476,1,1
16322,23476,1,1
9352,23476,1,1
26912,5279,1,1
16322,5279,1,1
9352,5279,1,1
26912,25083,1,1
16322,25083,1,1
9352,25083,1,1
26912,21488,1,1
16322,21488,1,1
9352,21488,1,1
16322,31352,1,1
16322,23285,1,1
16322,26075,1,1
16322,25066,1,1
30823,6071,1,1
13274,6071,1,1
13274,6166,1,1
1155,1936,1,1
13274,1936,1,1
11312,1936,1,1
14751,26464,1,1
26618,26464,1,1
14751,2532,1,1
22057,10507,1,1
31894,10507,1,1
22057,33458,1,1
22057,6408,1,1
22057,21759,1,1
2415,21626,1,1
19381,34902,1,1
28143,34902,1,1
19381,12034,1,1
33230,12034,1,1
28143,12034,1,1
19381,30056,1,1
28143,30056,1,1
19381,9447,1,1
28143,9447,1,1
19381,2858,1,1
28143,2858,1,1
14835,2858,1,1
3085,23181,1,1
21666,23181,1,1
31894,12597,1,1
13865,2970,1,1
